station_id,state,station_name,latitude,longitude,html_url,rss_url,xml_url
KAAO,KS,Wichita Jabara Airport,37.74969,-97.21908,https://forecast.weather.gov/data/obhistory/KAAO.html,https://forecast.weather.gov/xml/current_obs/KAAO.rss,https://forecast.weather.gov/xml/current_obs/KAAO.xml
KULS,KS,Ulysses Airport,37.604,-101.37356,https://forecast.weather.gov/data/obhistory/KULS.html,https://forecast.weather.gov/xml/current_obs/KULS.rss,https://forecast.weather.gov/xml/current_obs/KULS.xml
KEMP,KS,"Emporia, Emporia Municipal Airport",38.32889,-96.19389,https://forecast.weather.gov/data/obhistory/KEMP.html,https://forecast.weather.gov/xml/current_obs/KEMP.rss,https://forecast.weather.gov/xml/current_obs/KEMP.xml
K3K3,KS,Syracuse-Hamilton County Municipal Airport,37.99858,-101.7476,https://forecast.weather.gov/data/obhistory/K3K3.html,https://forecast.weather.gov/xml/current_obs/K3K3.rss,https://forecast.weather.gov/xml/current_obs/K3K3.xml
KTQK,KS,Scott City Municipal Airport,38.47502,-100.88444,https://forecast.weather.gov/data/obhistory/KTQK.html,https://forecast.weather.gov/xml/current_obs/KTQK.rss,https://forecast.weather.gov/xml/current_obs/KTQK.xml
KK82,KS,Smith Center Municipal Airport,39.76261,-98.7945,https://forecast.weather.gov/data/obhistory/KK82.html,https://forecast.weather.gov/xml/current_obs/KK82.rss,https://forecast.weather.gov/xml/current_obs/KK82.xml
KOWI,KS,Ottawa Municipal Airport,38.5409,-95.2542,https://forecast.weather.gov/data/obhistory/KOWI.html,https://forecast.weather.gov/xml/current_obs/KOWI.rss,https://forecast.weather.gov/xml/current_obs/KOWI.xml
K3AU,KS,Augusta Municipal Airport,37.6716,-97.0779,https://forecast.weather.gov/data/obhistory/K3AU.html,https://forecast.weather.gov/xml/current_obs/K3AU.rss,https://forecast.weather.gov/xml/current_obs/K3AU.xml
KEQA,KS,El Dorado Captain Jack Thomas Airport,37.77534,-96.81449,https://forecast.weather.gov/data/obhistory/KEQA.html,https://forecast.weather.gov/xml/current_obs/KEQA.rss,https://forecast.weather.gov/xml/current_obs/KEQA.xml
K13K,KS,Lt. William M. Milliken Airport,37.85161,-96.29202,https://forecast.weather.gov/data/obhistory/K13K.html,https://forecast.weather.gov/xml/current_obs/K13K.rss,https://forecast.weather.gov/xml/current_obs/K13K.xml
KIDP,KS,INDEPENDENCE,37.1584,-95.7784,https://forecast.weather.gov/data/obhistory/KIDP.html,https://forecast.weather.gov/xml/current_obs/KIDP.rss,https://forecast.weather.gov/xml/current_obs/KIDP.xml
KK83,KS,Sabetha Municipal Airport,39.90544,-95.77669,https://forecast.weather.gov/data/obhistory/KK83.html,https://forecast.weather.gov/xml/current_obs/KK83.rss,https://forecast.weather.gov/xml/current_obs/KK83.xml
KSYF,KS,ST FRANCIS,39.763884,-101.797861,https://forecast.weather.gov/data/obhistory/KSYF.html,https://forecast.weather.gov/xml/current_obs/KSYF.rss,https://forecast.weather.gov/xml/current_obs/KSYF.xml
KCBK,KS,Shalz Field Airport,39.42746,-101.04662,https://forecast.weather.gov/data/obhistory/KCBK.html,https://forecast.weather.gov/xml/current_obs/KCBK.rss,https://forecast.weather.gov/xml/current_obs/KCBK.xml
KEGT,KS,WELLINGTON,37.32361,-97.38834,https://forecast.weather.gov/data/obhistory/KEGT.html,https://forecast.weather.gov/xml/current_obs/KEGT.rss,https://forecast.weather.gov/xml/current_obs/KEGT.xml
K9K7,KS,ELLSWORTH,38.7504,-98.22975,https://forecast.weather.gov/data/obhistory/K9K7.html,https://forecast.weather.gov/xml/current_obs/K9K7.rss,https://forecast.weather.gov/xml/current_obs/K9K7.xml
KPTT,KS,Pratt Municipal,37.7,-98.75,https://forecast.weather.gov/data/obhistory/KPTT.html,https://forecast.weather.gov/xml/current_obs/KPTT.rss,https://forecast.weather.gov/xml/current_obs/KPTT.xml
KK88,KS,Allen County Airport,37.8682,-95.3869,https://forecast.weather.gov/data/obhistory/KK88.html,https://forecast.weather.gov/xml/current_obs/KK88.rss,https://forecast.weather.gov/xml/current_obs/KK88.xml
K36K,KS,Kearny County Airport,37.96944,-101.25558,https://forecast.weather.gov/data/obhistory/K36K.html,https://forecast.weather.gov/xml/current_obs/K36K.rss,https://forecast.weather.gov/xml/current_obs/K36K.xml
KPHG,KS,PHILLIPSBURG,39.735,-99.3171,https://forecast.weather.gov/data/obhistory/KPHG.html,https://forecast.weather.gov/xml/current_obs/KPHG.rss,https://forecast.weather.gov/xml/current_obs/KPHG.xml
K3K7,KS,Mark Hoard Memorial Airport,38.45753,-101.35086,https://forecast.weather.gov/data/obhistory/K3K7.html,https://forecast.weather.gov/xml/current_obs/K3K7.rss,https://forecast.weather.gov/xml/current_obs/K3K7.xml
KLQR,KS,Larned-Pawnee County Airport,38.2086,-99.08591,https://forecast.weather.gov/data/obhistory/KLQR.html,https://forecast.weather.gov/xml/current_obs/KLQR.rss,https://forecast.weather.gov/xml/current_obs/KLQR.xml
KNRN,KS,Norton Municipal Airport,39.85047,-99.89469,https://forecast.weather.gov/data/obhistory/KNRN.html,https://forecast.weather.gov/xml/current_obs/KNRN.rss,https://forecast.weather.gov/xml/current_obs/KNRN.xml
KM25,KY,Mayfield Graves County Airport,36.7691,-88.5847,https://forecast.weather.gov/data/obhistory/KM25.html,https://forecast.weather.gov/xml/current_obs/KM25.rss,https://forecast.weather.gov/xml/current_obs/KM25.xml
KJKL,KY,"Jackson, Carroll Airport",37.59139,-83.31444,https://forecast.weather.gov/data/obhistory/KJKL.html,https://forecast.weather.gov/xml/current_obs/KJKL.rss,https://forecast.weather.gov/xml/current_obs/KJKL.xml
KHVC,KY,Hopkinsville-Christian County Airport,36.85697,-87.45508,https://forecast.weather.gov/data/obhistory/KHVC.html,https://forecast.weather.gov/xml/current_obs/KHVC.rss,https://forecast.weather.gov/xml/current_obs/KHVC.xml
KCPF,KY,Wendell H Ford Airport,37.38736,-83.26161,https://forecast.weather.gov/data/obhistory/KCPF.html,https://forecast.weather.gov/xml/current_obs/KCPF.rss,https://forecast.weather.gov/xml/current_obs/KCPF.xml
K27K,KY,Georgetown Scott County Regional Airport,38.23444,-84.43469,https://forecast.weather.gov/data/obhistory/K27K.html,https://forecast.weather.gov/xml/current_obs/K27K.rss,https://forecast.weather.gov/xml/current_obs/K27K.xml
KBRY,KY,Samuels Field Airport,37.81433,-85.49964,https://forecast.weather.gov/data/obhistory/KBRY.html,https://forecast.weather.gov/xml/current_obs/KBRY.rss,https://forecast.weather.gov/xml/current_obs/KBRY.xml
KK62,KY,FALMOUTH,38.70407,-84.39182,https://forecast.weather.gov/data/obhistory/KK62.html,https://forecast.weather.gov/xml/current_obs/KK62.rss,https://forecast.weather.gov/xml/current_obs/KK62.xml
KOWB,KY,"Owensboro, Owensboro-Daviess County Airport",37.74,-87.16667,https://forecast.weather.gov/data/obhistory/KOWB.html,https://forecast.weather.gov/xml/current_obs/KOWB.rss,https://forecast.weather.gov/xml/current_obs/KOWB.xml
KDWU,KY,Ashland Regional Airport,38.5545,-82.738,https://forecast.weather.gov/data/obhistory/KDWU.html,https://forecast.weather.gov/xml/current_obs/KDWU.rss,https://forecast.weather.gov/xml/current_obs/KDWU.xml
KLEX,KY,Lexington Blue Grass Airport,38.0339,-84.61146,https://forecast.weather.gov/data/obhistory/KLEX.html,https://forecast.weather.gov/xml/current_obs/KLEX.rss,https://forecast.weather.gov/xml/current_obs/KLEX.xml
KTWT,KY,"Sturgis, Sturgis Municipal Airport",37.54083,-87.95167,https://forecast.weather.gov/data/obhistory/KTWT.html,https://forecast.weather.gov/xml/current_obs/KTWT.rss,https://forecast.weather.gov/xml/current_obs/KTWT.xml
KPAH,KY,"Paducah, Barkley Regional Airport",37.05639,-88.77389,https://forecast.weather.gov/data/obhistory/KPAH.html,https://forecast.weather.gov/xml/current_obs/KPAH.rss,https://forecast.weather.gov/xml/current_obs/KPAH.xml
KFTK,KY,Fort Knox,37.9,-85.96667,https://forecast.weather.gov/data/obhistory/KFTK.html,https://forecast.weather.gov/xml/current_obs/KFTK.rss,https://forecast.weather.gov/xml/current_obs/KFTK.xml
KM21,KY,Muhlenberg County Airport,37.2262,-87.1564,https://forecast.weather.gov/data/obhistory/KM21.html,https://forecast.weather.gov/xml/current_obs/KM21.rss,https://forecast.weather.gov/xml/current_obs/KM21.xml
KBYL,KY,Williamsburg-Whitley County Airport,36.79541,-84.20127,https://forecast.weather.gov/data/obhistory/KBYL.html,https://forecast.weather.gov/xml/current_obs/KBYL.rss,https://forecast.weather.gov/xml/current_obs/KBYL.xml
KGLW,KY,"Glasgow, Glasgow Municipal Airport",37.03167,-85.95361,https://forecast.weather.gov/data/obhistory/KGLW.html,https://forecast.weather.gov/xml/current_obs/KGLW.rss,https://forecast.weather.gov/xml/current_obs/KGLW.xml
KBWG,KY,"Bowling Green, Bowling Green-Warren County Regional Airport",36.96444,-86.41944,https://forecast.weather.gov/data/obhistory/KBWG.html,https://forecast.weather.gov/xml/current_obs/KBWG.rss,https://forecast.weather.gov/xml/current_obs/KBWG.xml
KLOU,KY,"Louisville, Bowman Field Airport",38.22778,-85.66361,https://forecast.weather.gov/data/obhistory/KLOU.html,https://forecast.weather.gov/xml/current_obs/KLOU.rss,https://forecast.weather.gov/xml/current_obs/KLOU.xml
KLOZ,KY,"London, London-Corbin Airport-Magee Field",37.08944,-84.06861,https://forecast.weather.gov/data/obhistory/KLOZ.html,https://forecast.weather.gov/xml/current_obs/KLOZ.rss,https://forecast.weather.gov/xml/current_obs/KLOZ.xml
KGDA,KY,MARION,37.3333,-88.1,https://forecast.weather.gov/data/obhistory/KGDA.html,https://forecast.weather.gov/xml/current_obs/KGDA.rss,https://forecast.weather.gov/xml/current_obs/KGDA.xml
KKY8,KY,Hancock County Airport-Ron Lewis Field,37.953,-86.8592,https://forecast.weather.gov/data/obhistory/KKY8.html,https://forecast.weather.gov/xml/current_obs/KKY8.rss,https://forecast.weather.gov/xml/current_obs/KKY8.xml
K6I2,KY,Lebanon-Springfield Airport,37.6352,-85.2418,https://forecast.weather.gov/data/obhistory/K6I2.html,https://forecast.weather.gov/xml/current_obs/K6I2.rss,https://forecast.weather.gov/xml/current_obs/K6I2.xml
KAAS,KY,Taylor County Airport,37.35828,-85.30942,https://forecast.weather.gov/data/obhistory/KAAS.html,https://forecast.weather.gov/xml/current_obs/KAAS.rss,https://forecast.weather.gov/xml/current_obs/KAAS.xml
KSME,KY,"Somerset, Somerset-Pulaski County - J.T. Wilson Field Airport",37.05417,-84.615,https://forecast.weather.gov/data/obhistory/KSME.html,https://forecast.weather.gov/xml/current_obs/KSME.rss,https://forecast.weather.gov/xml/current_obs/KSME.xml
KCEY,KY,"Murray Kyle Oakley Field, KY",36.6646,-88.3728,https://forecast.weather.gov/data/obhistory/KCEY.html,https://forecast.weather.gov/xml/current_obs/KCEY.rss,https://forecast.weather.gov/xml/current_obs/KCEY.xml
KCVG,KY,Cincinnati/Northern Kentucky International Airport,39.04456,-84.67229,https://forecast.weather.gov/data/obhistory/KCVG.html,https://forecast.weather.gov/xml/current_obs/KCVG.rss,https://forecast.weather.gov/xml/current_obs/KCVG.xml
KIOB,KY,Mount Sterling-Montgomery County Airport,38.0575,-83.9829,https://forecast.weather.gov/data/obhistory/KIOB.html,https://forecast.weather.gov/xml/current_obs/KIOB.rss,https://forecast.weather.gov/xml/current_obs/KIOB.xml
KSJS,KY,Big Sandy Regional Airport,37.751,-82.6367,https://forecast.weather.gov/data/obhistory/KSJS.html,https://forecast.weather.gov/xml/current_obs/KSJS.rss,https://forecast.weather.gov/xml/current_obs/KSJS.xml
K2I0,KY,Madisonville Municipal Airport,37.35593,-87.39822,https://forecast.weather.gov/data/obhistory/K2I0.html,https://forecast.weather.gov/xml/current_obs/K2I0.rss,https://forecast.weather.gov/xml/current_obs/K2I0.xml
KI35,KY,Harlan,36.85933,-83.35847,https://forecast.weather.gov/data/obhistory/KI35.html,https://forecast.weather.gov/xml/current_obs/KI35.rss,https://forecast.weather.gov/xml/current_obs/KI35.xml
KHOP,KY,Fort Campbell U. S. Army Airfield,36.66667,-87.5,https://forecast.weather.gov/data/obhistory/KHOP.html,https://forecast.weather.gov/xml/current_obs/KHOP.rss,https://forecast.weather.gov/xml/current_obs/KHOP.xml
K1A6,KY,"Middlesboro, Middlesboro-Bell County Airport",36.61056,-83.73722,https://forecast.weather.gov/data/obhistory/K1A6.html,https://forecast.weather.gov/xml/current_obs/K1A6.rss,https://forecast.weather.gov/xml/current_obs/K1A6.xml
KSYM,KY,Clyde A. Thomas Regional Airport,38.215,-83.5874,https://forecast.weather.gov/data/obhistory/KSYM.html,https://forecast.weather.gov/xml/current_obs/KSYM.rss,https://forecast.weather.gov/xml/current_obs/KSYM.xml
KSDF,KY,Louisville Muhammad Ali International Airport,38.17406,-85.7365,https://forecast.weather.gov/data/obhistory/KSDF.html,https://forecast.weather.gov/xml/current_obs/KSDF.rss,https://forecast.weather.gov/xml/current_obs/KSDF.xml
KI93,KY,Breckinridge County Airport,37.78481,-86.44128,https://forecast.weather.gov/data/obhistory/KI93.html,https://forecast.weather.gov/xml/current_obs/KI93.rss,https://forecast.weather.gov/xml/current_obs/KI93.xml
KEKQ,KY,"Monticello, Wayne County Airport",36.85528,-84.85611,https://forecast.weather.gov/data/obhistory/KEKQ.html,https://forecast.weather.gov/xml/current_obs/KEKQ.rss,https://forecast.weather.gov/xml/current_obs/KEKQ.xml
KEKX,KY,Elizabethtown Addington Field Airport,37.686,-85.925,https://forecast.weather.gov/data/obhistory/KEKX.html,https://forecast.weather.gov/xml/current_obs/KEKX.rss,https://forecast.weather.gov/xml/current_obs/KEKX.xml
KEHR,KY,Henderson City,37.81667,-87.68333,https://forecast.weather.gov/data/obhistory/KEHR.html,https://forecast.weather.gov/xml/current_obs/KEHR.rss,https://forecast.weather.gov/xml/current_obs/KEHR.xml
KFGX,KY,Flemingsburg Fleming-Mason Airport,38.5418,-83.7434,https://forecast.weather.gov/data/obhistory/KFGX.html,https://forecast.weather.gov/xml/current_obs/KFGX.rss,https://forecast.weather.gov/xml/current_obs/KFGX.xml
KRGA,KY,Central Kentucky Regional Airport,37.6308475,-84.3323372,https://forecast.weather.gov/data/obhistory/KRGA.html,https://forecast.weather.gov/xml/current_obs/KRGA.rss,https://forecast.weather.gov/xml/current_obs/KRGA.xml
KDVK,KY,Stuart Powell Field Airport,37.5775751,-84.7694978,https://forecast.weather.gov/data/obhistory/KDVK.html,https://forecast.weather.gov/xml/current_obs/KDVK.rss,https://forecast.weather.gov/xml/current_obs/KDVK.xml
KPBX,KY,Pikeville Pike County Airport and Hatcher Field,37.5587,-82.5674,https://forecast.weather.gov/data/obhistory/KPBX.html,https://forecast.weather.gov/xml/current_obs/KPBX.rss,https://forecast.weather.gov/xml/current_obs/KPBX.xml
KBXA,LA,"Bogalusa, George R Carr Memorial Air Field",30.81361,-89.86472,https://forecast.weather.gov/data/obhistory/KBXA.html,https://forecast.weather.gov/xml/current_obs/KBXA.rss,https://forecast.weather.gov/xml/current_obs/KBXA.xml
KAPS,LA,Port of South Louisiana Executive Regional Airport,30.08747,-90.58283,https://forecast.weather.gov/data/obhistory/KAPS.html,https://forecast.weather.gov/xml/current_obs/KAPS.rss,https://forecast.weather.gov/xml/current_obs/KAPS.xml
KBKB,LA,Ft. Polk - Fullerton Landing Strip,31.0217,-92.9107,https://forecast.weather.gov/data/obhistory/KBKB.html,https://forecast.weather.gov/xml/current_obs/KBKB.rss,https://forecast.weather.gov/xml/current_obs/KBKB.xml
KDRI,LA,"De Ridder, Beauregard Parish Airport",30.83167,-93.33972,https://forecast.weather.gov/data/obhistory/KDRI.html,https://forecast.weather.gov/xml/current_obs/KDRI.rss,https://forecast.weather.gov/xml/current_obs/KDRI.xml
KCYD,LA,MISS CANYAN 807,28.17,-89.22,https://forecast.weather.gov/data/obhistory/KCYD.html,https://forecast.weather.gov/xml/current_obs/KCYD.rss,https://forecast.weather.gov/xml/current_obs/KCYD.xml
KSPR,LA,SHIP SHOAL OIL PLATFORM,28.6,-91.2,https://forecast.weather.gov/data/obhistory/KSPR.html,https://forecast.weather.gov/xml/current_obs/KSPR.rss,https://forecast.weather.gov/xml/current_obs/KSPR.xml
KLCH,LA,Lake Charles Regional Airport,30.12556,-93.22767,https://forecast.weather.gov/data/obhistory/KLCH.html,https://forecast.weather.gov/xml/current_obs/KLCH.rss,https://forecast.weather.gov/xml/current_obs/KLCH.xml
KLFT,LA,"Lafayette, Lafayette Regional Airport",30.20222,-91.99306,https://forecast.weather.gov/data/obhistory/KLFT.html,https://forecast.weather.gov/xml/current_obs/KLFT.rss,https://forecast.weather.gov/xml/current_obs/KLFT.xml
KBTR,LA,"Baton Rouge, Baton Rouge Metropolitan, Ryan Field",30.53722,-91.14694,https://forecast.weather.gov/data/obhistory/KBTR.html,https://forecast.weather.gov/xml/current_obs/KBTR.rss,https://forecast.weather.gov/xml/current_obs/KBTR.xml
KOPL,LA,Opelousas St Landry Parish Airport,30.5584,-92.0994,https://forecast.weather.gov/data/obhistory/KOPL.html,https://forecast.weather.gov/xml/current_obs/KOPL.rss,https://forecast.weather.gov/xml/current_obs/KOPL.xml
KTVR,LA,"Vicksburg, Vicksburg / Tallulah Regional Airport",32.34806,-91.03,https://forecast.weather.gov/data/obhistory/KTVR.html,https://forecast.weather.gov/xml/current_obs/KTVR.rss,https://forecast.weather.gov/xml/current_obs/KTVR.xml
KMNE,LA,Minden Airport,32.64603,-93.29808,https://forecast.weather.gov/data/obhistory/KMNE.html,https://forecast.weather.gov/xml/current_obs/KMNE.rss,https://forecast.weather.gov/xml/current_obs/KMNE.xml
KGHB,LA,GB172/Salsa (Shell E-P),27.84,-91.988,https://forecast.weather.gov/data/obhistory/KGHB.html,https://forecast.weather.gov/xml/current_obs/KGHB.rss,https://forecast.weather.gov/xml/current_obs/KGHB.xml
K3L4,LA,Grand Chenier,29.8,-92.804,https://forecast.weather.gov/data/obhistory/K3L4.html,https://forecast.weather.gov/xml/current_obs/K3L4.rss,https://forecast.weather.gov/xml/current_obs/K3L4.xml
KATP,LA,Green Canyon 787 Atlantis,27.195,-90.027,https://forecast.weather.gov/data/obhistory/KATP.html,https://forecast.weather.gov/xml/current_obs/KATP.rss,https://forecast.weather.gov/xml/current_obs/KATP.xml
KVOA,LA,VK 786/Petronius (Chevron),29.229,-87.781,https://forecast.weather.gov/data/obhistory/KVOA.html,https://forecast.weather.gov/xml/current_obs/KVOA.rss,https://forecast.weather.gov/xml/current_obs/KVOA.xml
KGRY,LA,Green Canyon 338 Front Runner,27.625,-90.441,https://forecast.weather.gov/data/obhistory/KGRY.html,https://forecast.weather.gov/xml/current_obs/KGRY.rss,https://forecast.weather.gov/xml/current_obs/KGRY.xml
KIYA,LA,Abbeville Chris Crusta Memorial Airport,29.97578,-92.08422,https://forecast.weather.gov/data/obhistory/KIYA.html,https://forecast.weather.gov/xml/current_obs/KIYA.rss,https://forecast.weather.gov/xml/current_obs/KIYA.xml
KDSF,LA,Mississippi Canyon,28.35,-88.26667,https://forecast.weather.gov/data/obhistory/KDSF.html,https://forecast.weather.gov/xml/current_obs/KDSF.rss,https://forecast.weather.gov/xml/current_obs/KDSF.xml
KPOE,LA,"Fort Polk, Polk AAF Ft Polk",31.05,-93.19389,https://forecast.weather.gov/data/obhistory/KPOE.html,https://forecast.weather.gov/xml/current_obs/KPOE.rss,https://forecast.weather.gov/xml/current_obs/KPOE.xml
